rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,positive_support,minimum_support
123,6117,specialized_enriched,mean,0.12590345740318298,0.03147822991013527,3.999699354171753,3.999699354171753,80,8
124,3410,specialized_enriched,mean,0.05863169953227043,0.01467958651483059,3.9940974712371826,3.9940974712371826,79,8
125,3708,specialized_enriched,active_fraction,0.005179740488529205,0.0012978827580809593,3.990915536880493,3.990915536880493,53,8
126,2856,specialized_enriched,mean,0.06383255124092102,0.016001123934984207,3.9892542362213135,3.9892542362213135,79,8
127,11265,specialized_enriched,active_fraction,0.009209631010890007,0.0023098529782146215,3.987107038497925,3.987107038497925,80,8
128,7313,specialized_enriched,active_fraction,0.01609334722161293,0.004038101993501186,3.9853742122650146,3.9853742122650146,73,8
129,1644,specialized_enriched,mean,0.05686883255839348,0.014290336519479752,3.9795305728912354,3.9795305728912354,80,8
130,2351,specialized_enriched,active_fraction,0.04652212932705879,0.011697046458721161,3.9772543907165527,3.9772543907165527,80,8
131,1945,specialized_enriched,mean,0.10196620225906372,0.02564203552901745,3.97652530670166,3.97652530670166,80,8
132,12380,specialized_enriched,active_fraction,0.0063113560900092125,0.001591212349012494,3.9663820266723633,3.9663820266723633,61,8
133,7338,specialized_enriched,mean,0.07184921205043793,0.018116559833288193,3.9659411907196045,3.9659411907196045,73,8
134,5120,specialized_enriched,mean,0.12260289490222931,0.030934568494558334,3.9632973670959473,3.9632973670959473,80,8
135,4877,specialized_enriched,active_fraction,0.04068782180547714,0.010289051569998264,3.954477310180664,3.954477310180664,80,8
136,4909,specialized_enriched,active_fraction,0.017812801524996758,0.0045244148932397366,3.937039852142334,3.937039852142334,77,8
137,7475,specialized_enriched,active_fraction,0.012977538630366325,0.0032998118549585342,3.932811737060547,3.932811737060547,80,8
138,1760,specialized_enriched,active_fraction,0.03881094232201576,0.009881323203444481,3.9277069568634033,3.9277069568634033,79,8
139,11805,specialized_enriched,mean,0.19324058294296265,0.049229882657527924,3.9252700805664062,3.9252700805664062,80,8
140,13539,specialized_enriched,active_fraction,0.033738359808921814,0.008617794141173363,3.9149646759033203,3.9149646759033203,77,8
141,615,specialized_enriched,mean,0.07193169742822647,0.01837760955095291,3.9140944480895996,3.9140944480895996,80,8
142,6680,specialized_enriched,mean,0.07888822257518768,0.020167676731944084,3.911616802215576,3.911616802215576,80,8
143,12854,specialized_enriched,mean,0.061419881880283356,0.015704581514000893,3.9109530448913574,3.9109530448913574,80,8
144,10665,specialized_enriched,mean,0.09857797622680664,0.025206491351127625,3.9108171463012695,3.9108171463012695,80,8
145,12927,specialized_enriched,active_fraction,0.013822223991155624,0.003548965323716402,3.894719362258911,3.894719362258911,78,8
146,15184,specialized_enriched,mean,0.035415612161159515,0.009123152121901512,3.8819491863250732,3.8819491863250732,80,8
147,1484,specialized_enriched,active_fraction,0.016150515526533127,0.004161324817687273,3.8810994625091553,3.8810994625091553,79,8
148,6044,specialized_enriched,active_fraction,0.009499317035079002,0.00244919559918344,3.8785457611083984,3.8785457611083984,79,8
149,1046,specialized_enriched,active_fraction,0.024645816534757614,0.006360209081321955,3.8750009536743164,3.8750009536743164,79,8
150,698,specialized_enriched,mean,0.05454836040735245,0.01414456870406866,3.856487989425659,3.856487989425659,80,8
151,8840,specialized_enriched,mean,0.07851729542016983,0.020499007776379585,3.8302974700927734,3.8302974700927734,80,8
152,7705,specialized_enriched,mean,0.09650898724794388,0.025206364691257477,3.8287546634674072,3.8287546634674072,80,8
153,3283,specialized_enriched,mean,0.042629674077034,0.011152703315019608,3.8223624229431152,3.8223624229431152,80,8
154,11143,specialized_enriched,active_fraction,0.012433718889951706,0.003260094439610839,3.8139138221740723,3.8139138221740723,80,8
155,15101,specialized_enriched,active_fraction,0.01745946891605854,0.004584310110658407,3.8085269927978516,3.8085269927978516,80,8
156,11947,specialized_enriched,active_fraction,0.009682592935860157,0.002547425916418433,3.8009321689605713,3.8009321689605713,80,8
157,15389,specialized_enriched,active_fraction,0.01879103109240532,0.0049497089348733425,3.796391010284424,3.796391010284424,77,8
158,3453,specialized_enriched,active_fraction,0.026600411161780357,0.007007666397839785,3.7959015369415283,3.7959015369415283,69,8
