rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,positive_support,minimum_support
143,5240,base_enriched,active_fraction,-0.12564469873905182,0.026771139353513718,-4.693289279937744,4.693289279937744,70,8
144,3696,base_enriched,max,-1.772216796875,0.3776150047779083,-4.6931843757629395,4.6931843757629395,70,8
145,1584,base_enriched,max,-1.7250075340270996,0.368127703666687,-4.68589448928833,4.68589448928833,50,8
146,10692,base_enriched,max,-17.499755859375,3.7348711490631104,-4.68550443649292,4.68550443649292,35,8
147,5889,base_enriched,max,-8.276426315307617,1.7777225971221924,-4.65563440322876,4.65563440322876,54,8
148,12728,base_enriched,max,-4.15528678894043,0.8942500352859497,-4.646672248840332,4.646672248840332,67,8
149,5499,base_enriched,max,-0.8642808794975281,0.1867794692516327,-4.627279758453369,4.627279758453369,41,8
150,1723,base_enriched,max,-1.9531503915786743,0.4229256808757782,-4.618188381195068,4.618188381195068,46,8
151,6970,base_enriched,max,-3.7438528537750244,0.8136113286018372,-4.601524829864502,4.601524829864502,74,8
152,9810,base_enriched,max,-1.991288661956787,0.43298304080963135,-4.5989990234375,4.5989990234375,42,8
153,13646,base_enriched,max,-8.805704116821289,1.915189504623413,-4.5978240966796875,4.5978240966796875,41,8
154,11653,base_enriched,max,-3.4546549320220947,0.7529236674308777,-4.588320255279541,4.588320255279541,53,8
155,1688,base_enriched,max,-8.02039623260498,1.7627166509628296,-4.550020217895508,4.550020217895508,68,8
156,13148,base_enriched,max,-5.453022003173828,1.1984807252883911,-4.54994535446167,4.54994535446167,73,8
157,10303,base_enriched,max,-6.287052154541016,1.3840850591659546,-4.542388439178467,4.542388439178467,60,8
158,3826,base_enriched,max,-12.286811828613281,2.719541072845459,-4.517972469329834,4.517972469329834,45,8
159,16089,base_enriched,max,-2.152287483215332,0.47712406516075134,-4.510959625244141,4.510959625244141,66,8
160,286,specialized_enriched,active_fraction,0.05633462965488434,0.012492694891989231,4.509405612945557,4.509405612945557,70,8
161,5039,base_enriched,max,-11.679588317871094,2.592519998550415,-4.505110263824463,4.505110263824463,44,8
162,16037,base_enriched,max,-9.85826301574707,2.1945300102233887,-4.4921979904174805,4.4921979904174805,43,8
163,16053,base_enriched,max,-10.454482078552246,2.331587553024292,-4.483847141265869,4.483847141265869,55,8
164,16140,base_enriched,max,-2.996471405029297,0.6683900356292725,-4.483118057250977,4.483118057250977,38,8
165,11700,base_enriched,max,-2.898683786392212,0.6473481059074402,-4.477782249450684,4.477782249450684,74,8
166,12772,base_enriched,max,-3.3461875915527344,0.749401330947876,-4.465147495269775,4.465147495269775,51,8
167,8520,base_enriched,max,-1.3866909742355347,0.311674565076828,-4.44916296005249,4.44916296005249,50,8
168,6238,base_enriched,max,-5.928498268127441,1.3335684537887573,-4.445589542388916,4.445589542388916,71,8
169,15668,base_enriched,max,-5.399134159088135,1.214576244354248,-4.445281982421875,4.445281982421875,51,8
170,15006,base_enriched,max,-4.360119819641113,0.9812982082366943,-4.443215847015381,4.443215847015381,66,8
171,5337,base_enriched,max,-3.578375816345215,0.8067731857299805,-4.435417175292969,4.435417175292969,71,8
172,4901,base_enriched,max,-7.688332557678223,1.7353591918945312,-4.430398464202881,4.430398464202881,54,8
173,5070,base_enriched,max,-6.923810005187988,1.5707144737243652,-4.408063888549805,4.408063888549805,57,8
174,11913,base_enriched,max,-3.3525192737579346,0.7607139945030212,-4.407069206237793,4.407069206237793,51,8
175,9494,base_enriched,active_fraction,-0.023397158831357956,0.005313965026289225,-4.402956962585449,4.402956962585449,53,8
176,5534,base_enriched,max,-4.087966442108154,0.9295544624328613,-4.397769927978516,4.397769927978516,58,8
177,9642,base_enriched,max,-3.616015672683716,0.8226680755615234,-4.395473480224609,4.395473480224609,61,8
178,16248,base_enriched,max,-2.980130434036255,0.6790183782577515,-4.388880252838135,4.388880252838135,55,8
179,14470,base_enriched,max,-4.334277153015137,0.9877322912216187,-4.38810920715332,4.38810920715332,80,8
180,3624,base_enriched,max,-5.205132007598877,1.1908856630325317,-4.370807647705078,4.370807647705078,66,8
181,12056,base_enriched,max,-2.0954034328460693,0.4797220230102539,-4.367953300476074,4.367953300476074,56,8
182,16031,base_enriched,max,-2.8818612098693848,0.6599192023277283,-4.36699104309082,4.36699104309082,63,8
183,16209,base_enriched,max,-3.2469301223754883,0.7437829375267029,-4.365427017211914,4.365427017211914,67,8
184,4583,base_enriched,max,-1.987715244293213,0.45537999272346497,-4.364959716796875,4.364959716796875,74,8
185,2757,base_enriched,max,-4.1832194328308105,0.9594305157661438,-4.360106945037842,4.360106945037842,54,8
186,4908,base_enriched,active_fraction,-0.046412236988544464,0.010678170248866081,-4.346459865570068,4.346459865570068,60,8
187,1126,base_enriched,max,-3.17915678024292,0.7338837385177612,-4.331962585449219,4.331962585449219,70,8
188,13428,base_enriched,max,-9.570777893066406,2.209566831588745,-4.331517696380615,4.331517696380615,58,8
189,6056,base_enriched,max,-3.2213406562805176,0.7441148161888123,-4.3290910720825195,4.3290910720825195,72,8
190,8667,base_enriched,max,-6.397136211395264,1.4781118631362915,-4.327910900115967,4.327910900115967,51,8
191,1904,base_enriched,max,-9.010838508605957,2.0900542736053467,-4.311294078826904,4.311294078826904,39,8
192,617,base_enriched,max,-4.902662754058838,1.1378872394561768,-4.308566570281982,4.308566570281982,50,8
193,12593,base_enriched,max,-7.538589954376221,1.7501838207244873,-4.307313442230225,4.307313442230225,47,8
194,13297,base_enriched,max,-1.4911549091339111,0.3463335633277893,-4.305545330047607,4.305545330047607,77,8
195,9182,base_enriched,max,-2.9454801082611084,0.6867918968200684,-4.28875207901001,4.28875207901001,78,8
196,12237,base_enriched,max,-2.9048008918762207,0.6774928569793701,-4.287574291229248,4.287574291229248,78,8
197,6716,base_enriched,max,-1.038008689880371,0.24294790625572205,-4.272556781768799,4.272556781768799,48,8
198,15971,base_enriched,max,-3.9905014038085938,0.9339876174926758,-4.2725419998168945,4.2725419998168945,60,8
199,1244,base_enriched,max,-3.8288583755493164,0.896320641040802,-4.2717509269714355,4.2717509269714355,75,8
200,6254,base_enriched,max,-4.786377906799316,1.1207219362258911,-4.270798683166504,4.270798683166504,50,8
201,7066,base_enriched,max,-4.045742034912109,0.9491063356399536,-4.262685775756836,4.262685775756836,74,8
202,14314,base_enriched,max,-4.143407344818115,0.9736766219139099,-4.255424499511719,4.255424499511719,80,8
203,14435,base_enriched,max,-4.0275068283081055,0.9506794810295105,-4.236450672149658,4.236450672149658,80,8
204,13590,base_enriched,max,-4.216963768005371,0.9966071844100952,-4.231319904327393,4.231319904327393,44,8
205,5967,base_enriched,max,-2.195587396621704,0.522325336933136,-4.203486442565918,4.203486442565918,77,8
206,12746,base_enriched,max,-4.161736488342285,0.9912750124931335,-4.198367118835449,4.198367118835449,72,8
207,1769,base_enriched,max,-2.3302931785583496,0.5563235282897949,-4.188737392425537,4.188737392425537,77,8
208,5271,base_enriched,max,-3.9589035511016846,0.9471499919891357,-4.179806232452393,4.179806232452393,70,8
209,11139,base_enriched,max,-1.7324069738388062,0.4146364629268646,-4.178134441375732,4.178134441375732,60,8
210,15872,base_enriched,max,-3.7349135875701904,0.8953288197517395,-4.171555042266846,4.171555042266846,76,8
211,13981,base_enriched,max,-3.1780049800872803,0.7625706791877747,-4.167489051818848,4.167489051818848,64,8
