rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,positive_support,minimum_support
154,6356,base_enriched,mean,-0.045152366161346436,0.014553234912455082,-3.1025655269622803,3.1025655269622803,80,8
155,7590,base_enriched,active_fraction,-0.025487586855888367,0.00822567567229271,-3.0985403060913086,3.0985403060913086,38,8
156,12642,base_enriched,max,-2.766359806060791,0.8940252065658569,-3.0942749977111816,3.0942749977111816,59,8
157,15368,base_enriched,max,-5.137544631958008,1.6641813516616821,-3.087130308151245,3.087130308151245,64,8
158,12101,specialized_enriched,mean,0.06855038553476334,0.0222299974411726,3.083688497543335,3.083688497543335,54,8
159,5682,base_enriched,max,-4.264073371887207,1.3835583925247192,-3.081961154937744,3.081961154937744,60,8
160,6902,specialized_enriched,max,1.8184094429016113,0.5900953412055969,3.081552028656006,3.081552028656006,80,8
161,11811,base_enriched,max,-3.717876434326172,1.2123186588287354,-3.06674861907959,3.06674861907959,37,8
162,11004,base_enriched,max,-1.3276493549346924,0.4330168068408966,-3.0660457611083984,3.0660457611083984,59,8
163,7823,base_enriched,max,-7.511604309082031,2.450071334838867,-3.0658717155456543,3.0658717155456543,44,8
164,15707,specialized_enriched,mean,0.08870071172714233,0.028966397047042847,3.0621933937072754,3.0621933937072754,39,8
165,4530,specialized_enriched,mean,0.07779902964830399,0.025419658049941063,3.0605852603912354,3.0605852603912354,61,8
166,12568,base_enriched,mean,-0.043011635541915894,0.014078178443014622,-3.055198907852173,3.055198907852173,79,8
167,12697,base_enriched,max,-1.885918140411377,0.6173917651176453,-3.0546538829803467,3.0546538829803467,57,8
168,10784,base_enriched,max,-2.689812660217285,0.8806213140487671,-3.0544488430023193,3.0544488430023193,51,8
169,9972,base_enriched,max,-5.608767509460449,1.836959958076477,-3.0532877445220947,3.0532877445220947,38,8
170,4612,base_enriched,max,-2.312592029571533,0.7584670186042786,-3.049034357070923,3.049034357070923,28,8
171,6760,base_enriched,active_fraction,-0.002834365935996175,0.0009312304900959134,-3.0436782836914062,3.0436782836914062,15,8
172,12995,base_enriched,max,-2.8017587661743164,0.9216354489326477,-3.0399858951568604,3.0399858951568604,51,8
173,5518,base_enriched,max,-0.7585023641586304,0.2500070631504059,-3.033923625946045,3.033923625946045,20,8
174,2643,specialized_enriched,mean,0.08748981356620789,0.028871091082692146,3.030360460281372,3.030360460281372,74,8
175,347,base_enriched,max,-4.270331382751465,1.4103926420211792,-3.0277607440948486,3.0277607440948486,62,8
176,13337,base_enriched,max,-6.591455459594727,2.1824214458465576,-3.0202486515045166,3.0202486515045166,33,8
177,16289,base_enriched,active_fraction,-0.01813333109021187,0.0060064829885959625,-3.0189597606658936,3.0189597606658936,30,8
178,3646,specialized_enriched,mean,0.11004544794559479,0.036464232951402664,3.0179011821746826,3.0179011821746826,49,8
179,6691,specialized_enriched,mean,0.0715741366147995,0.023719167336821556,3.0175652503967285,3.0175652503967285,37,8
180,1838,specialized_enriched,active_fraction,0.006364401895552874,0.0021103681065142155,3.015778064727783,3.015778064727783,41,8
181,14206,base_enriched,active_fraction,-0.006053425371646881,0.002007344737648964,-3.0156381130218506,3.0156381130218506,36,8
182,9451,base_enriched,max,-1.7047258615493774,0.5660801529884338,-3.0114567279815674,3.0114567279815674,27,8
183,5110,base_enriched,max,-4.267324924468994,1.4176417589187622,-3.010157346725464,3.010157346725464,61,8
184,7536,base_enriched,active_fraction,-0.012378931045532227,0.004116387572139502,-3.0072317123413086,3.0072317123413086,47,8
185,14383,specialized_enriched,max,1.2941818237304688,0.430662602186203,3.005094528198242,3.005094528198242,80,8
186,15750,base_enriched,max,-1.9063653945922852,0.6359385251998901,-2.9977195262908936,2.9977195262908936,77,8
187,1505,base_enriched,active_fraction,-0.002188913058489561,0.0007318279822356999,-2.991021156311035,2.991021156311035,11,8
188,4994,specialized_enriched,active_fraction,0.05291026830673218,0.01772082783281803,2.985767364501953,2.985767364501953,80,8
189,283,base_enriched,active_fraction,-0.008941395208239555,0.0030020836275070906,-2.978396415710449,2.978396415710449,39,8
190,16383,specialized_enriched,mean,0.11190518736839294,0.03759144991636276,2.9768786430358887,2.9768786430358887,46,8
191,5632,base_enriched,max,-6.633126735687256,2.233264207839966,-2.9701485633850098,2.9701485633850098,27,8
192,5638,base_enriched,max,-2.2143030166625977,0.7462565302848816,-2.967214345932007,2.967214345932007,78,8
193,627,base_enriched,max,-2.059387683868408,0.6945363879203796,-2.965125799179077,2.965125799179077,78,8
194,8521,base_enriched,max,-1.391465187072754,0.47111088037490845,-2.953583240509033,2.953583240509033,79,8
195,9468,base_enriched,max,-3.2508955001831055,1.1007260084152222,-2.9534103870391846,2.9534103870391846,70,8
196,4358,base_enriched,max,-2.614628314971924,0.8858935236930847,-2.951402425765991,2.951402425765991,39,8
197,6148,base_enriched,max,-1.4959328174591064,0.5074204206466675,-2.948113203048706,2.948113203048706,32,8
198,665,base_enriched,max,-6.1342926025390625,2.081645965576172,-2.9468472003936768,2.9468472003936768,52,8
199,4116,base_enriched,max,-2.869119644165039,0.9754052758216858,-2.9414641857147217,2.9414641857147217,79,8
200,11466,base_enriched,max,-2.1545586585998535,0.7341403365135193,-2.934804916381836,2.934804916381836,74,8
201,1270,base_enriched,max,-2.5985031127929688,0.8856726884841919,-2.933931589126587,2.933931589126587,69,8
202,2715,base_enriched,max,-2.8947105407714844,0.9879352450370789,-2.930061101913452,2.930061101913452,60,8
203,57,specialized_enriched,mean,0.09189888834953308,0.03143763169646263,2.923212766647339,2.923212766647339,67,8
204,9953,specialized_enriched,mean,0.06290482729673386,0.021539540961384773,2.9204349517822266,2.9204349517822266,51,8
205,8722,base_enriched,max,-2.14597225189209,0.7360879778862,-2.915374755859375,2.915374755859375,62,8
206,210,specialized_enriched,active_fraction,0.027334462851285934,0.009392802603542805,2.9101498126983643,2.9101498126983643,60,8
207,6015,base_enriched,max,-1.6619303226470947,0.5711544156074524,-2.9097740650177,2.9097740650177,40,8
208,11412,base_enriched,max,-3.1214280128479004,1.0771476030349731,-2.897864580154419,2.897864580154419,18,8
209,404,specialized_enriched,active_fraction,0.010898470878601074,0.003764375112950802,2.895160675048828,2.895160675048828,39,8
210,1686,base_enriched,max,-2.518010139465332,0.8705300688743591,-2.8925023078918457,2.8925023078918457,61,8
211,4446,base_enriched,mean,-0.13808326423168182,0.04794129729270935,-2.8802571296691895,2.8802571296691895,73,8
212,4088,specialized_enriched,active_fraction,0.0037057437002658844,0.0012869365746155381,2.879507541656494,2.879507541656494,36,8
213,14382,specialized_enriched,max,4.941753387451172,1.7177157402038574,2.8769330978393555,2.8769330978393555,43,8
214,6987,base_enriched,max,-2.189547538757324,0.7612225413322449,-2.876356601715088,2.876356601715088,62,8
215,12593,base_enriched,active_fraction,-0.002229096367955208,0.0007765945047140121,-2.870347738265991,2.870347738265991,25,8
216,3453,specialized_enriched,active_fraction,0.02615775726735592,0.009129345417022705,2.865239143371582,2.865239143371582,55,8
217,14727,specialized_enriched,mean,0.09733821451663971,0.03399151191115379,2.8636035919189453,2.8636035919189453,61,8
218,6046,specialized_enriched,mean,0.0596279576420784,0.020852433517575264,2.859520435333252,2.859520435333252,65,8
219,10805,specialized_enriched,mean,0.12988141179084778,0.045439884066581726,2.8583130836486816,2.8583130836486816,64,8
220,3116,base_enriched,max,-0.7452333569526672,0.2610604465007782,-2.8546390533447266,2.8546390533447266,10,8
221,6716,specialized_enriched,active_fraction,0.009444094263017178,0.003312877146527171,2.8507227897644043,2.8507227897644043,47,8
222,2630,base_enriched,max,-1.454813003540039,0.510521650314331,-2.8496596813201904,2.8496596813201904,80,8
223,3968,base_enriched,max,-1.7858734130859375,0.6267513036727905,-2.8494131565093994,2.8494131565093994,80,8
224,9369,specialized_enriched,mean,0.0804593563079834,0.028302572667598724,2.8428282737731934,2.8428282737731934,60,8
225,7475,base_enriched,max,-2.416802406311035,0.8506534695625305,-2.8411128520965576,2.8411128520965576,80,8
226,14804,specialized_enriched,mean,0.051626257598400116,0.01818023808300495,2.839690923690796,2.839690923690796,50,8
227,14454,specialized_enriched,active_fraction,0.013502748683094978,0.004760348238050938,2.8365044593811035,2.8365044593811035,67,8
228,1025,base_enriched,max,-1.9076013565063477,0.6745405197143555,-2.828001022338867,2.828001022338867,78,8
229,8988,base_enriched,max,-1.467576026916504,0.5189759135246277,-2.8278307914733887,2.8278307914733887,21,8
230,12827,base_enriched,max,-4.789114475250244,1.6937270164489746,-2.8275599479675293,2.8275599479675293,27,8
231,4205,base_enriched,max,-1.8895864486694336,0.6708447337150574,-2.8167269229888916,2.8167269229888916,52,8
232,9013,base_enriched,mean,-0.041922785341739655,0.014884503558278084,-2.8165390491485596,2.8165390491485596,26,8
233,3378,base_enriched,max,-2.098738193511963,0.7454298734664917,-2.815473794937134,2.815473794937134,33,8
